feature,source,term,idf
content__chủ_tịch nước,content,chủ_tịch nước,5.904064673919259
content__đạp xe,content,đạp xe,5.904064673919259
content__lực_lượng cảnh_sát,content,lực_lượng cảnh_sát,5.904064673919259
content__khí_tài,content,khí_tài,5.904064673919259
desc__cuộc_sống,desc,cuộc_sống,5.904064673919259
content__cửa_khẩu,content,cửa_khẩu,5.904064673919259
content__báo_cáo tài_chính,content,báo_cáo tài_chính,5.904064673919259
content__còi,content,còi,5.904064673919259
content__viện_kiểm_sát,content,viện_kiểm_sát,5.904064673919259
content__bất_hợp_pháp,content,bất_hợp_pháp,5.904064673919259
content__zelensky và,content,zelensky và,5.904064673919259
content__mua vé,content,mua vé,5.904064673919259
title__tp,title,tp,5.904064673919259
content__fivb,content,fivb,5.904064673919259
content__nhánh,content,nhánh,5.904064673919259
content__sơn_la,content,sơn_la,5.904064673919259
content__bình_ổn_định,content,bình_ổn_định,5.904064673919259
content__tỷ_giá,content,tỷ_giá,5.904064673919259
content__xung_kích,content,xung_kích,5.904064673919259
title__chạy,title,chạy,5.904064673919259
content__kỷ_nguyên vươn,content,kỷ_nguyên vươn,5.904064673919259
content__my,content,my,5.904064673919259
content__tử_cung,content,tử_cung,5.904064673919259
content__hòa bình_ổn_định,content,hòa bình_ổn_định,5.904064673919259
content__thị_phần,content,thị_phần,5.904064673919259
content__vĩnh_phúc,content,vĩnh_phúc,5.904064673919259
content__phân_khúc,content,phân_khúc,5.904064673919259
content__chức_vụ quyền_hạn,content,chức_vụ quyền_hạn,5.904064673919259
content__trương,content,trương,5.904064673919259
content__buổi lễ,content,buổi lễ,5.904064673919259
content__thông_tin cá_nhân,content,thông_tin cá_nhân,5.904064673919259
content__hiện_vật,content,hiện_vật,5.904064673919259
desc__khó_khăn,desc,khó_khăn,5.904064673919259
content__của trung_tâm,content,của trung_tâm,5.904064673919259
content__bác_hồ,content,bác_hồ,5.904064673919259
desc__lựa_chọn,desc,lựa_chọn,5.904064673919259
content__êkíp,content,êkíp,5.904064673919259
content__hạt_giống,content,hạt_giống,5.904064673919259
desc__kết_hợp,desc,kết_hợp,5.904064673919259
content__quần_vợt,content,quần_vợt,5.904064673919259
content__cổ_truyền,content,cổ_truyền,5.904064673919259
content__giáo_dục đại_học,content,giáo_dục đại_học,5.8838619666017395
title__ngân_hàng,title,ngân_hàng,5.8838619666017395
desc__uống,desc,uống,5.8838619666017395
content__quốc_gia về,content,quốc_gia về,5.8838619666017395
content__hộ_chiếu,content,hộ_chiếu,5.8838619666017395
content__sạch_sẽ,content,sạch_sẽ,5.8838619666017395
content__hoàn_thành xuất_sắc,content,hoàn_thành xuất_sắc,5.8838619666017395
content__quan_hệ hợp_tác,content,quan_hệ hợp_tác,5.8838619666017395
content__nhà_lãnh_đạo nga,content,nhà_lãnh_đạo nga,5.8838619666017395
content__hít,content,hít,5.8838619666017395
content__họng,content,họng,5.8838619666017395
content__lúa,content,lúa,5.8838619666017395
content__co,content,co,5.8838619666017395
content__chẳng_hạn như,content,chẳng_hạn như,5.8838619666017395
content__tiền_đạo,content,tiền_đạo,5.8838619666017395
desc__lao_động,desc,lao_động,5.8838619666017395
content__u23,content,u23,5.8838619666017395
title__máy_bay,title,máy_bay,5.8838619666017395
content__usd vào,content,usd vào,5.8838619666017395
desc__putin,desc,putin,5.8838619666017395
desc__dừng,desc,dừng,5.8838619666017395
content__124,content,124,5.8838619666017395
content__giây_phút,content,giây_phút,5.8838619666017395
content__bangkok,content,bangkok,5.8838619666017395
content__tiền từ,content,tiền từ,5.8838619666017395
desc__triệu usd,desc,triệu usd,5.8838619666017395
content__thí_sinh đạt,content,thí_sinh đạt,5.8838619666017395
content__đã phát_triển,content,đã phát_triển,5.8838619666017395
content__đầu đạn,content,đầu đạn,5.8838619666017395
content__của toàn,content,của toàn,5.8838619666017395
content__dũng,content,dũng,5.8838619666017395
content__trung_tâm nghiên_cứu,content,trung_tâm nghiên_cứu,5.8838619666017395
content__quần_chúng,content,quần_chúng,5.8838619666017395
desc__cảnh,desc,cảnh,5.8838619666017395
content__hồi_sức tích_cực,content,hồi_sức tích_cực,5.8838619666017395
content__viện_trợ,content,viện_trợ,5.8838619666017395
desc__vé,desc,vé,5.8838619666017395
content__phân_chia,content,phân_chia,5.8838619666017395
content__tuổi_thơ,content,tuổi_thơ,5.8838619666017395
content__đề_cử,content,đề_cử,5.8838619666017395
content__khuya,content,khuya,5.8838619666017395
content__đang diễn,content,đang diễn,5.8838619666017395
content__thiếu_tướng,content,thiếu_tướng,5.8838619666017395
content__du_thuyền,content,du_thuyền,5.8838619666017395
content__chứng_cứ,content,chứng_cứ,5.8838619666017395
content__của apple,content,của apple,5.8838619666017395
content__mắc ung_thư,content,mắc ung_thư,5.8838619666017395
content__bất_chính,content,bất_chính,5.8838619666017395
title__đêm,title,đêm,5.8838619666017395
content__cán,content,cán,5.8838619666017395
title__quán,title,quán,5.8838619666017395
content__2025 26,content,2025 26,5.8838619666017395
content__của mẹ,content,của mẹ,5.8838619666017395
content__trí_nhớ,content,trí_nhớ,5.8838619666017395
content__lạc,content,lạc,5.8838619666017395
content__toán_học,content,toán_học,5.8838619666017395
content__lá cờ,content,lá cờ,5.8838619666017395
desc__chức_năng,desc,chức_năng,5.8838619666017395
desc__tù,desc,tù,5.8838619666017395
content__phúc_lợi,content,phúc_lợi,5.8838619666017395
content__phở,content,phở,5.8838619666017395
content__mỹ_phẩm,content,mỹ_phẩm,5.8838619666017395
content__cấp phép,content,cấp phép,5.8838619666017395
content__của tác_giả,content,của tác_giả,5.8838619666017395
title__tên_lửa,title,tên_lửa,5.8838619666017395
desc__đơn,desc,đơn,5.8838619666017395
content__hạnh_phúc của,content,hạnh_phúc của,5.8838619666017395
desc__chi,desc,chi,5.8838619666017395
content__vô_hiệu,content,vô_hiệu,5.8838619666017395
content__một cú,content,một cú,5.8838619666017395
content__người cao_tuổi,content,người cao_tuổi,5.8838619666017395
content__các loài,content,các loài,5.8838619666017395
content__mồi,content,mồi,5.8838619666017395
title__tim,title,tim,5.8838619666017395
content__cồn,content,cồn,5.8838619666017395
content__đo_lường,content,đo_lường,5.8838619666017395
content__tố_tụng,content,tố_tụng,5.8838619666017395
content__khẩu,content,khẩu,5.8838619666017395
desc__đề_nghị,desc,đề_nghị,5.8838619666017395
content__mặt_nước,content,mặt_nước,5.8838619666017395
content__việt_nam hàn_quốc,content,việt_nam hàn_quốc,5.8838619666017395
content__cụ,content,cụ,5.8838619666017395
content__thỏa_thuận ngừng_bắn,content,thỏa_thuận ngừng_bắn,5.8838619666017395
desc__sáng_tạo,desc,sáng_tạo,5.8838619666017395
content__kiểm_định,content,kiểm_định,5.8838619666017395
content__họa_sĩ,content,họa_sĩ,5.8838619666017395
content__sụt_giảm,content,sụt_giảm,5.8838619666017395
content__của nạn_nhân,content,của nạn_nhân,5.8838619666017395
content__cán_bộ nhân_viên,content,cán_bộ nhân_viên,5.8838619666017395
content__trafford,content,trafford,5.86405933930556
content__các diễn_đàn,content,các diễn_đàn,5.86405933930556
content__al,content,al,5.86405933930556
content__mini,content,mini,5.86405933930556
content__châu,content,châu,5.86405933930556
content__các cửa_hàng,content,các cửa_hàng,5.86405933930556
content__quá_trình thực_hiện,content,quá_trình thực_hiện,5.86405933930556
content__ngày_đêm,content,ngày_đêm,5.86405933930556
content__lãnh_đạo châu_âu,content,lãnh_đạo châu_âu,5.86405933930556
content__huy,content,huy,5.86405933930556
content__trễ,content,trễ,5.86405933930556
content__nữ ca_sĩ,content,nữ ca_sĩ,5.86405933930556
content__ngành giáo_dục,content,ngành giáo_dục,5.86405933930556
content__đoạn clip,content,đoạn clip,5.86405933930556
content__trách_nhiệm hình_sự,content,trách_nhiệm hình_sự,5.86405933930556
content__người lính,content,người lính,5.86405933930556
content__đài_truyền_hình,content,đài_truyền_hình,5.86405933930556
content__giá triệu,content,giá triệu,5.86405933930556
content__đuôi,content,đuôi,5.86405933930556
content__360,content,360,5.86405933930556
content__trung_thành,content,trung_thành,5.86405933930556
content__sinh_lý,content,sinh_lý,5.86405933930556
content__lãnh_đạo chỉ_đạo,content,lãnh_đạo chỉ_đạo,5.86405933930556
content__tuyết,content,tuyết,5.86405933930556
content__đoàn công_tác,content,đoàn công_tác,5.86405933930556
content__đất_nước trong,content,đất_nước trong,5.86405933930556
content__ham,content,ham,5.86405933930556
content__tang_vật,content,tang_vật,5.86405933930556
content__quốc_phòng nga,content,quốc_phòng nga,5.86405933930556
content__iphone 17,content,iphone 17,5.86405933930556
content__loài động_vật,content,loài động_vật,5.86405933930556
content__tầng_lớp,content,tầng_lớp,5.86405933930556
content__thế_hệ mới,content,thế_hệ mới,5.86405933930556
content__môn thi,content,môn thi,5.86405933930556
content__bộ_binh,content,bộ_binh,5.86405933930556
content__đói,content,đói,5.86405933930556
content__dọn,content,dọn,5.86405933930556
title__án,title,án,5.86405933930556
content__kết_cấu,content,kết_cấu,5.86405933930556
desc__ứng_dụng,desc,ứng_dụng,5.86405933930556
content__tăng hơn,content,tăng hơn,5.86405933930556
content__mọi thứ,content,mọi thứ,5.86405933930556
content__lũ_quét,content,lũ_quét,5.86405933930556
content__cổ_điển,content,cổ_điển,5.86405933930556
content__tầm bắn,content,tầm bắn,5.86405933930556
content__tôm,content,tôm,5.86405933930556
desc__lừa_đảo,desc,lừa_đảo,5.86405933930556
content__thứ_hạng,content,thứ_hạng,5.86405933930556
content__nhiễm_khuẩn,content,nhiễm_khuẩn,5.86405933930556
content__tai_nạn giao_thông,content,tai_nạn giao_thông,5.86405933930556
title__điện,title,điện,5.86405933930556
content__tấn_công của,content,tấn_công của,5.86405933930556
content__nhân_đạo,content,nhân_đạo,5.86405933930556
content__thư_viện,content,thư_viện,5.86405933930556
content__bạn_bè quốc_tế,content,bạn_bè quốc_tế,5.86405933930556
content__bạn trẻ,content,bạn trẻ,5.86405933930556
content__khu_phố,content,khu_phố,5.86405933930556
content__tổng vốn,content,tổng vốn,5.86405933930556
desc__chiến_thắng,desc,chiến_thắng,5.86405933930556
content__bể,content,bể,5.86405933930556
desc__đối_với,desc,đối_với,5.86405933930556
content__ập,content,ập,5.86405933930556
content__khoản đầu_tư,content,khoản đầu_tư,5.86405933930556
content__lưu,content,lưu,5.86405933930556
desc__phẫu_thuật,desc,phẫu_thuật,5.86405933930556
title__diễu_binh,title,diễu_binh,5.86405933930556
content__lỗ_hổng,content,lỗ_hổng,5.86405933930556
content__rạng_rỡ,content,rạng_rỡ,5.86405933930556
desc__khối,desc,khối,5.86405933930556
content__giải nhì,content,giải nhì,5.86405933930556
desc__môi_trường,desc,môi_trường,5.86405933930556
content__khúc,content,khúc,5.86405933930556
content__tham_gia giao_thông,content,tham_gia giao_thông,5.86405933930556
content__phương_hướng,content,phương_hướng,5.86405933930556
content__bắc nam,content,bắc nam,5.86405933930556
content__giúp tôi,content,giúp tôi,5.86405933930556
content__kép,content,kép,5.86405933930556
desc__giải_quyết,desc,giải_quyết,5.86405933930556
content__hoang_dã,content,hoang_dã,5.86405933930556
desc__viết,desc,viết,5.86405933930556
content__về tài_chính,content,về tài_chính,5.86405933930556
content__những ngành,content,những ngành,5.86405933930556
content__01,content,01,5.86405933930556
content__chủ_trì phối_hợp,content,chủ_trì phối_hợp,5.86405933930556
content__chủ_tịch ủy,content,chủ_tịch ủy,5.86405933930556
desc__giám_đốc,desc,giám_đốc,5.86405933930556
content__bảo_vệ an_ninh,content,bảo_vệ an_ninh,5.86405933930556
desc__không_thể,desc,không_thể,5.86405933930556
content__bar,content,bar,5.86405933930556
desc__kỹ_thuật,desc,kỹ_thuật,5.86405933930556
content__xử_trí,content,xử_trí,5.86405933930556
content__quan_hệ hai,content,quan_hệ hai,5.86405933930556
content__ra đi,content,ra đi,5.86405933930556
content__phòng ngủ,content,phòng ngủ,5.86405933930556
content__vksnd,content,vksnd,5.86405933930556
content__bên ngoài,content,bên ngoài,5.86405933930556
title__trận,title,trận,5.844641253448458
content__khí_tượng thủy_văn,content,khí_tượng thủy_văn,5.844641253448458
content__mộc_mạc,content,mộc_mạc,5.844641253448458
desc__cảnh_báo,desc,cảnh_báo,5.844641253448458
content__đơn_vị này,content,đơn_vị này,5.844641253448458
content__góp_phần quan_trọng,content,góp_phần quan_trọng,5.844641253448458
title__thắng,title,thắng,5.844641253448458
content__trên hệ_thống,content,trên hệ_thống,5.844641253448458
desc__hà,desc,hà,5.844641253448458
title__cứu,title,cứu,5.844641253448458
title__chủ,title,chủ,5.844641253448458
content__mẹ_con,content,mẹ_con,5.844641253448458
content__05,content,05,5.844641253448458
content__lữ_hành,content,lữ_hành,5.844641253448458
content__lời_nói,content,lời_nói,5.844641253448458
content__ly,content,ly,5.844641253448458
